UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Views,Engagement Score,ImageURLs
FBD,@FBD_Agency,2023-10-26T16:33:49.000Z,"FBD
@FBD_Agency
·
2hPerson is standing outside an empty viewing tunnel, in the style of surreal seascapes, multi-layered color fields, video collages, future tech, lively seascapes, media-savvy, color photography pioneer. #midjourneyart #AIart #landscape",0,1,2,10,30.00,"https://pbs.twimg.com/profile_images/1694772262078140417/vqPMMSNK_x96.jpg, https://pbs.twimg.com/media/F9YSH_5a4AAEJSQ?format=jpg&name=medium"
FBD,@FBD_Agency,2023-10-26T16:33:27.000Z,"FBD
@FBD_Agency
·
2hPerson is standing outside an empty viewing tunnel, in the style of surreal seascapes, multi-layered color fields, video collages, future tech, lively seascapes, media-savvy, color photography pioneer. #midjourneyart #AIart #landscape",0,1,2,11,27.27,"https://pbs.twimg.com/profile_images/1694772262078140417/vqPMMSNK_x96.jpg, https://pbs.twimg.com/media/F9YSCcabMAAdCgw?format=jpg&name=medium"
FBD,@FBD_Agency,2023-10-26T16:33:04.000Z,"FBD
@FBD_Agency
·
2hPerson is standing outside an empty viewing tunnel, in the style of surreal seascapes, multi-layered color fields, video collages, future tech, lively seascapes, media-savvy, color photography pioneer. #midjourneyart #AIart #landscape",0,1,1,9,22.22,"https://pbs.twimg.com/profile_images/1694772262078140417/vqPMMSNK_x96.jpg, https://pbs.twimg.com/media/F9YR8ZHaMAAcb7Q?format=jpg&name=medium"
ᴹᴬᴺᴬ.ⁱ,@Mana_AiArtWorks,2023-10-26T16:14:29.000Z,"ᴹᴬᴺᴬ.ⁱ
@Mana_AiArtWorks
·
2hDiskopotiron #midjourneyart #sanctuaryofmana",0,1,5,29,20.69,"https://pbs.twimg.com/profile_images/1596510584970903555/6hkPqiNN_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f578.svg, https://abs-0.twimg.com/emoji/v2/svg/1f578.svg, https://pbs.twimg.com/media/F9YNukaXwAEkXrJ?format=png&name=small"
AI + Art,@DesynArt,2023-10-26T16:08:44.000Z,"AI + Art
@DesynArt
·
3h""Misty Citadel""
Midjourney 5.1 | Pika Labs beta
https://deviantart.com/phantastes/art/Misty-Citadel-Animated-988088676…

#animation #generativeart #ai_animation #midjourney #terranómada #midjourneyart  #PIKALABS #ai_film #deviantart",0,0,0,7,0.00,"https://pbs.twimg.com/profile_images/1563181701601595392/hogQkCv5_x96.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1717573493443989504/pu/img/itCu7gWe2od7tTtb.jpg"
ArtKey,@ArtKeycool,2023-10-26T16:06:35.000Z,"ArtKey
@ArtKeycool
·
3hThe adorable panda is saying hello to everyone in the bamboo forest! How do you all like this cute set of illustrations?Don't miss it！【http://artkey.cool】
#ENGvSL #GTAVI #ItsTheGuns #MissInternational2023 #ofmds2spoilers #midjourneyart #ai #AIart #ArtKey",0,0,0,59,0.00,"https://pbs.twimg.com/profile_images/1679377485518241795/RF6sAgtf_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/27a1.svg, https://pbs.twimg.com/media/F9YL8EKXIAAhZVC?format=jpg&name=small, https://pbs.twimg.com/media/F9YL8ENXwAAlxU9?format=jpg&name=small, https://pbs.twimg.com/media/F9YL8EMXkAEGwEt?format=jpg&name=small, https://pbs.twimg.com/media/F9YL8ENWYAAv-cz?format=jpg&name=small"
Dave Clark,@Diesol,2023-10-26T15:59:10.000Z,"Dave Clark
@Diesol
·
3hDeadpool’s Trail Cam Show! 100% AI-Generated.
.
.
.

#Midjourney #runwaygen2 #PikaLabs #shorts #shortfilm #ai #midjourneyart #artificialintelligence #aiart #aiartcommunity #stablediffusion #aifilmcompetition #scifi #filmmaking #cinematography #contentcreation #aitools #movie…
Show more",2,2,8,216,4.63,https://pbs.twimg.com/profile_images/476430677479407616/vHU8Hbgq_x96.jpeg
織田信長,@oda_nobunaga175,2023-10-26T15:54:17.000Z,"織田信長
@oda_nobunaga175
·
3h#midjourney #AIArt #midjourneyArt #nijijourneyV5 #AIダーク部 #AI魑魅魍魎部",0,2,22,127,18.90,"https://pbs.twimg.com/profile_images/898499095358185472/LSMeKfes_x96.jpg, https://pbs.twimg.com/media/F9YJFbNbEAA9db6?format=jpg&name=large"
SeanLee,@SeanLi0726,2023-10-26T15:53:49.000Z,"SeanLee
@SeanLi0726
·
3hDo you like elegant Chinese classical beauties?
#AIArtworks #AIgirl #chinesegirl #古装 #digitalart #installation #midjouney #midjourneyartwork #midjourneyart",0,0,2,133,1.50,"https://pbs.twimg.com/profile_images/1569228207811084288/hz_H5ES0_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/2764.svg, https://pbs.twimg.com/ext_tw_video_thumb/1717569961777070080/pu/img/70joKBKCbJ0vwDwX.jpg"
EinBard,@EinBard,2023-10-26T15:20:22.000Z,"EinBard
@EinBard
·
3h#midjourneyart #AIArtwork #AIart #AIArtGallery #AIArtCommunity #AIartists #NFTCommunity",1,0,3,14,21.43,"https://pbs.twimg.com/profile_images/1702386976509329408/qYSlH_AS_x96.jpg, https://pbs.twimg.com/media/F9YBWUGXkAA87P-?format=jpg&name=medium"
Kathleen (Kat) Anne McCarthy,@McC3Kat,2023-10-26T15:16:58.000Z,"Kathleen (Kat) Anne McCarthy
@McC3Kat
·
3hA little ride on the beach anyone?

#AIartworks #AIArtSociety #midjourneyart",7,7,37,365,12.05,"https://pbs.twimg.com/profile_images/1633759484253286400/YPDjw-SR_x96.jpg, https://pbs.twimg.com/media/F9YAcXlXIAAGj5c?format=jpg&name=medium"
@babbage86,@babbage86,2023-10-26T15:11:00.000Z,"@babbage86
@babbage86
·
4hPrompt in ALT

#AIArtistCommunity #AIArtwork #midjourneyart #midjourneyartwork",4,1,18,148,12.84,"https://pbs.twimg.com/profile_images/1706758861053460480/2TBXMZ-C_x96.jpg, https://pbs.twimg.com/media/F9X_OTcXMAEocRU?format=jpg&name=medium"
Howard Milano,@HowardMilano,2023-10-26T15:02:14.000Z,"Howard Milano
@HowardMilano
·
4hGen-213 #aiart #aiartcommunity #artwork #aigenerated #aigeneratedart #neuralart #digitalart #aiartist #aiartdaily #synthography #midjourney #midjourneyart #generativeart #aicommunity #aiartaddict #aidream",0,1,4,58,8.62,"https://pbs.twimg.com/profile_images/378800000071796579/6227102dc1a8e56b6e7308cdcc9b5eb1_x96.jpeg, https://pbs.twimg.com/media/F9X8581aEAAF5A3?format=jpg&name=medium"
INTRO,@RjNK9,2023-10-26T15:02:12.000Z,"INTRO
@RjNK9
·
4hأمراه  من حقبة الفراعنة 

#مصر 
 #midjourneyart",0,0,1,19,5.26,"https://pbs.twimg.com/profile_images/1717213556754558976/kqoLMGAR_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f1ea-1f1f8.svg, https://pbs.twimg.com/media/F9X9NPGXkAAEmnv?format=jpg&name=small, https://pbs.twimg.com/media/F9X9NPFXUAEov5Z?format=jpg&name=small, https://pbs.twimg.com/media/F9X9NPGX0AAF5O0?format=jpg&name=small"
Black Canvas NFT,@nft_blackcanvas,2023-10-26T15:00:35.000Z,"Black Canvas NFT
@nft_blackcanvas
·
4h BlackCanvas Ai Art 
#AIart #digitalart #illustrationAI #aiartcommunity #NFTcommunity #midjourneyart #Midjourney #midjourneyartwork",1,2,15,440,3.86,"https://pbs.twimg.com/profile_images/1680332523178426368/yWLneOln_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f533.svg, https://abs-0.twimg.com/emoji/v2/svg/1f533.svg, https://pbs.twimg.com/media/F9X81meXIAAnfxO?format=jpg&name=medium"
